city,timestamp,temperature,season
New York,2010-04-10,11.731256132390651,spring
New York,2010-04-11,4.155909835009219,spring
New York,2010-04-12,11.92866763025559,spring
New York,2010-04-13,10.875197520141056,spring
New York,2010-04-14,8.358112153993925,spring
New York,2010-04-15,4.91231843328674,spring
New York,2010-04-16,9.369341957757692,spring
New York,2010-04-17,11.86844587749611,spring
New York,2010-04-18,18.86099095621855,spring
New York,2010-04-19,5.758853116538702,spring
New York,2010-04-20,11.529083363394005,spring
New York,2010-04-21,11.529363519271108,spring
New York,2010-04-22,12.927848987922498,spring
New York,2010-04-23,16.543207237520296,spring
New York,2010-04-24,15.557084273028877,spring
New York,2010-04-25,19.637904355869775,spring
New York,2010-04-26,6.405204392615479,spring
New York,2010-04-27,8.015926278665637,spring
New York,2010-04-28,6.5543154678836855,spring
New York,2010-04-29,17.413449390243557,spring
New York,2010-04-30,15.12036297262065,spring
New York,2010-05-01,3.817661351701693,spring
New York,2010-05-02,11.09341701796416,spring
New York,2010-05-03,14.016933362927109,spring
New York,2010-05-04,13.195794236784973,spring
New York,2010-05-05,5.88620905130521,spring
New York,2010-05-06,6.723714036978916,spring
New York,2010-05-07,7.224372617777799,spring
New York,2010-05-08,17.90027243934863,spring
New York,2010-05-09,15.174933013586806,spring
New York,2010-05-10,15.549054434750934,spring
New York,2010-05-11,8.652895927683572,spring
New York,2010-05-12,-1.782393157737868,spring
New York,2010-05-13,7.97539420223082,spring
New York,2010-05-14,4.381801534786366,spring
New York,2010-05-15,14.599510583784621,spring
New York,2010-05-16,4.410491738564332,spring
New York,2010-05-17,11.854101624653087,spring
New York,2010-05-18,9.853042108122386,spring
New York,2010-05-19,9.316297551899185,spring
New York,2010-05-20,15.485637136575162,spring
New York,2010-05-21,12.8801643722633,spring
New York,2010-05-22,5.969739440853244,spring
New York,2010-05-23,10.814229569742746,spring
New York,2010-05-24,10.374340345231431,spring
New York,2010-05-25,5.799466455078856,spring
New York,2010-05-26,17.218681728156078,spring
New York,2010-05-27,7.733712565093466,spring
New York,2010-05-28,5.777659174702333,spring
New York,2010-05-29,9.053989576128854,spring
New York,2010-05-30,8.557466152762915,spring
New York,2010-05-31,9.865063575130252,spring
New York,2010-06-01,19.754184075135093,summer
New York,2010-06-02,18.541073581584353,summer
New York,2010-06-03,26.75119462142277,summer
New York,2010-06-04,22.55049495078284,summer
New York,2010-06-05,26.355606324207756,summer
New York,2010-06-06,24.30959262057333,summer
New York,2010-06-07,22.573769424808294,summer
New York,2010-06-08,19.716376498883324,summer
New York,2010-06-09,22.13215014370781,summer
New York,2010-06-10,26.10022771273315,summer
New York,2010-06-11,27.520357410086742,summer
New York,2010-06-12,19.93399547009875,summer
New York,2010-06-13,30.511278361556943,summer
New York,2010-06-14,25.898659777192698,summer
New York,2010-06-15,19.569179314230155,summer
New York,2010-06-16,28.031555671937017,summer
New York,2010-06-17,23.839538614960254,summer
New York,2010-06-18,29.197094573768812,summer
New York,2010-06-19,27.458877334908383,summer
New York,2010-06-20,22.875965867693218,summer
New York,2010-06-21,28.27518912344978,summer
New York,2010-06-22,32.026857676225845,summer
New York,2010-06-23,30.058524394007815,summer
New York,2010-06-24,32.79719410474098,summer
New York,2010-06-25,31.427694354978986,summer
New York,2010-06-26,30.50571675989053,summer
New York,2010-06-27,29.981654451743896,summer
New York,2010-06-28,23.69315201733609,summer
New York,2010-06-29,20.75705082550538,summer
New York,2010-06-30,23.514163206549018,summer
New York,2010-07-01,19.122012727787535,summer
New York,2010-07-02,25.53277195960151,summer
New York,2010-07-03,18.937004131137794,summer
New York,2010-07-04,25.93094020751138,summer
New York,2010-07-05,31.320285812953337,summer
New York,2010-07-06,23.014625291161767,summer
New York,2010-07-07,32.83189241667141,summer
New York,2010-07-08,25.60348041894742,summer
New York,2010-07-09,17.6560096273476,summer
New York,2010-07-10,25.889065320281734,summer
New York,2010-07-11,35.71954742289826,summer
New York,2010-07-12,24.880863538734573,summer
New York,2010-07-13,26.845701463822028,summer
New York,2010-07-14,31.996192791124052,summer
New York,2010-07-15,29.149887883133374,summer
New York,2010-07-16,23.3141121690933,summer
New York,2010-07-17,16.139905119583226,summer
New York,2010-07-18,21.246661490427574,summer
New York,2010-07-19,27.10541735169475,summer
New York,2010-07-20,20.426086666469246,summer
New York,2010-07-21,24.04889617244392,summer
New York,2010-07-22,30.046965621983897,summer
New York,2010-07-23,24.80082084073521,summer
New York,2010-07-24,16.118285872448148,summer
New York,2010-07-25,18.695776198470174,summer
New York,2010-07-26,23.491163396627698,summer
New York,2010-07-27,28.15780652627343,summer
New York,2010-07-28,25.051259319008352,summer
New York,2010-07-29,20.00067015285903,summer
New York,2010-07-30,20.097927845565927,summer
New York,2010-07-31,28.495224093467083,summer
New York,2010-08-01,25.589480165751272,summer
New York,2010-08-02,28.864218916913796,summer
New York,2010-08-03,16.04075410431058,summer
New York,2010-08-04,22.156317166298493,summer
New York,2010-08-05,13.652306508924498,summer
New York,2010-08-06,22.375166439485785,summer
New York,2010-08-07,28.699148982482367,summer
New York,2010-08-08,29.19883417735188,summer
New York,2010-08-09,22.31648250486711,summer
New York,2010-08-10,22.139324629828117,summer
New York,2010-08-11,28.759520873698886,summer
New York,2010-08-12,28.682774438828652,summer
New York,2010-08-13,33.03678476150113,summer
New York,2010-08-14,28.16853523392352,summer
New York,2010-08-15,37.68436101110188,summer
New York,2010-08-16,29.98712227659236,summer
New York,2010-08-17,31.895725593037216,summer
New York,2010-08-18,20.945431606173532,summer
New York,2010-08-19,18.674394494679568,summer
New York,2010-08-20,32.23390815304588,summer
New York,2010-08-21,31.57829882096621,summer
New York,2010-08-22,18.262605607266778,summer
New York,2010-08-23,20.451632423814516,summer
New York,2010-08-24,25.671265088872616,summer
New York,2010-08-25,19.213532104737403,summer
New York,2010-08-26,24.044492715916327,summer
New York,2010-08-27,24.358364000084933,summer
New York,2010-08-28,26.77960907194198,summer
New York,2010-08-29,17.472130232530542,summer
New York,2010-08-30,27.963917010867213,summer
New York,2010-08-31,18.589529438201247,summer
New York,2010-09-01,14.151733037532175,autumn
New York,2010-09-02,7.698079158392266,autumn
New York,2010-09-03,18.52182986673043,autumn
New York,2010-09-04,19.270314139259394,autumn
New York,2010-09-05,14.51427203569458,autumn
New York,2010-09-06,17.7317158260427,autumn
New York,2010-09-07,21.600416255222594,autumn
New York,2010-09-08,12.049435559186161,autumn
New York,2010-09-09,14.653503267279342,autumn
New York,2010-09-10,16.47688525775415,autumn
New York,2010-09-11,9.243673206806463,autumn
New York,2010-09-12,12.36484096397473,autumn
New York,2010-09-13,7.680684718090758,autumn
New York,2010-09-14,16.40296995187377,autumn
New York,2010-09-15,12.117259287101557,autumn
New York,2010-09-16,23.027391017007982,autumn
New York,2010-09-17,16.93246566443001,autumn
New York,2010-09-18,12.824714515601858,autumn
New York,2010-09-19,5.175399642895167,autumn
New York,2010-09-20,21.17564870506187,autumn
New York,2010-09-21,13.259781365280727,autumn
New York,2010-09-22,14.82009187483493,autumn
New York,2010-09-23,20.49581250015266,autumn
New York,2010-09-24,9.030708406377602,autumn
New York,2010-09-25,25.606684113621498,autumn
New York,2010-09-26,16.94543508716736,autumn
New York,2010-09-27,10.517760867464633,autumn
New York,2010-09-28,23.831171042574084,autumn
New York,2010-09-29,18.75827731459942,autumn
New York,2010-09-30,6.8646147988222435,autumn
New York,2010-10-01,10.72249818692336,autumn
New York,2010-10-02,19.122155150796345,autumn
New York,2010-10-03,12.199235958984461,autumn
New York,2010-10-04,21.025089896921525,autumn
New York,2010-10-05,12.05621677668277,autumn
New York,2010-10-06,25.718635124036872,autumn
New York,2010-10-07,15.504074146527831,autumn
New York,2010-10-08,10.969743359644156,autumn
New York,2010-10-09,20.592298871516597,autumn
New York,2010-10-10,17.333877828889378,autumn
New York,2010-10-11,13.64295397386479,autumn
New York,2010-10-12,16.566884342165448,autumn
New York,2010-10-13,9.704524859470975,autumn
New York,2010-10-14,17.40465277744286,autumn
New York,2010-10-15,8.557552977352856,autumn
New York,2010-10-16,18.02075636619734,autumn
New York,2010-10-17,19.32017771134505,autumn
New York,2010-10-18,28.639266549193113,autumn
New York,2010-10-19,11.82498495568608,autumn
New York,2010-10-20,10.653464994837655,autumn
New York,2010-10-21,13.330419864387737,autumn
New York,2010-10-22,15.384469746230048,autumn
New York,2010-10-23,19.651600444045286,autumn
New York,2010-10-24,18.55547966762725,autumn
New York,2010-10-25,20.146215908534984,autumn
New York,2010-10-26,12.882039000271043,autumn
New York,2010-10-27,18.289358498862057,autumn
New York,2010-10-28,12.495288921923038,autumn
New York,2010-10-29,13.093179594639112,autumn
New York,2010-10-30,7.449530811923203,autumn
New York,2010-10-31,10.474013459632902,autumn
New York,2010-11-01,11.631945461040987,autumn
New York,2010-11-02,17.15046379995663,autumn
New York,2010-11-03,12.323482971840816,autumn
New York,2010-11-04,13.606379662629887,autumn
New York,2010-11-05,21.276631501896222,autumn
New York,2010-11-06,20.10613347215175,autumn
New York,2010-11-07,25.19420508170166,autumn
New York,2010-11-08,14.67961278290583,autumn
New York,2010-11-09,11.832459868422248,autumn
New York,2010-11-10,11.381403879180777,autumn
New York,2010-11-11,19.062445971906712,autumn
New York,2010-11-12,10.17490245816255,autumn
New York,2010-11-13,20.361033651116156,autumn
New York,2010-11-14,17.225114754637655,autumn
New York,2010-11-15,16.04015186594077,autumn
New York,2010-11-16,9.386695052314806,autumn
New York,2010-11-17,16.593939094947935,autumn
New York,2010-11-18,22.77766781096474,autumn
New York,2010-11-19,21.316428431590758,autumn
New York,2010-11-20,17.58113748307126,autumn
New York,2010-11-21,10.029716263918427,autumn
New York,2010-11-22,9.688482975174395,autumn
New York,2010-11-23,12.957517833947275,autumn
New York,2010-11-24,9.167767595012716,autumn
New York,2010-11-25,19.51442571093224,autumn
New York,2010-11-26,17.940300005962403,autumn
New York,2010-11-27,15.00616112045369,autumn
New York,2010-11-28,15.947006854019328,autumn
New York,2010-11-29,6.717074249098795,autumn
New York,2010-11-30,8.085006329775151,autumn
New York,2010-12-01,-10.482514117880728,winter
New York,2010-12-02,-6.139634220002366,winter
New York,2010-12-03,-5.577798676006518,winter
New York,2010-12-04,-2.641811534152729,winter
New York,2010-12-05,-0.9965207148076267,winter
New York,2010-12-06,11.080954073381736,winter
New York,2010-12-07,4.727802340398796,winter
New York,2010-12-08,2.704661670466057,winter
New York,2010-12-09,-0.05128528569279066,winter
New York,2010-12-10,-7.926158597336814,winter
New York,2010-12-11,-2.0426070869982915,winter
New York,2010-12-12,7.822087228564111,winter
New York,2010-12-13,6.688961525039124,winter
New York,2010-12-14,11.798883784625554,winter
New York,2010-12-15,-6.084082920138647,winter
New York,2010-12-16,2.0207238524050277,winter
New York,2010-12-17,-3.20870627019246,winter
New York,2010-12-18,-0.6724057371615701,winter
New York,2010-12-19,-7.443573244402824,winter
New York,2010-12-20,10.761742314944057,winter
New York,2010-12-21,2.62964202791157,winter
New York,2010-12-22,-5.375950650467591,winter
New York,2010-12-23,-0.4499833379715631,winter
New York,2010-12-24,5.814932621325445,winter
New York,2010-12-25,-7.202729975770277,winter
New York,2010-12-26,5.249493306020975,winter
New York,2010-12-27,-1.2880211823662013,winter
New York,2010-12-28,-7.363268195647835,winter
New York,2010-12-29,2.087469703679645,winter
New York,2010-12-30,-9.610495996725406,winter
New York,2010-12-31,0.23898635803723922,winter
New York,2011-01-01,4.705074874382768,winter
New York,2011-01-02,1.933089022933886,winter
New York,2011-01-03,-0.6742640628843682,winter
New York,2011-01-04,-4.595483929109615,winter
New York,2011-01-05,3.868175205858291,winter
New York,2011-01-06,0.7934013009289305,winter
New York,2011-01-07,-3.0747395701944518,winter
New York,2011-01-08,1.6475850035997455,winter
New York,2011-01-09,-0.9763537362729893,winter
New York,2011-01-10,9.906717155943841,winter
New York,2011-01-11,1.6846239412016486,winter
New York,2011-01-12,-11.256893133807528,winter
New York,2011-01-13,4.940820531202733,winter
New York,2011-01-14,8.581426245314569,winter
New York,2011-01-15,9.032528388856747,winter
New York,2011-01-16,-3.7572769256328913,winter
New York,2011-01-17,2.218373388887306,winter
New York,2011-01-18,0.5748839527057543,winter
New York,2011-01-19,-2.1162295099402764,winter
New York,2011-01-20,2.538057957832469,winter
New York,2011-01-21,-1.9889329062371401,winter
New York,2011-01-22,10.978385089098335,winter
New York,2011-01-23,8.770478560307462,winter
New York,2011-01-24,1.7705282766564958,winter
New York,2011-01-25,-0.9100813762123204,winter
New York,2011-01-26,1.1446935025751728,winter
New York,2011-01-27,3.5629231030112614,winter
New York,2011-01-28,4.913431976869449,winter
New York,2011-01-29,-2.6584967066552547,winter
New York,2011-01-30,-2.7709349527568468,winter
New York,2011-01-31,-6.0694775790889866,winter
New York,2011-02-01,1.331938003331675,winter
New York,2011-02-02,-0.22751360212581992,winter
New York,2011-02-03,-8.443362630927165,winter
New York,2011-02-04,4.699333744069539,winter
New York,2011-02-05,5.090816033820339,winter
New York,2011-02-06,4.966301625555458,winter
New York,2011-02-07,3.9473794366402575,winter
New York,2011-02-08,-6.573542369578716,winter
New York,2011-02-09,3.3641067553233266,winter
New York,2011-02-10,3.8776563795872585,winter
New York,2011-02-11,-10.323953897413213,winter
New York,2011-02-12,0.5518652169810024,winter
New York,2011-02-13,-2.8270760257446472,winter
New York,2011-02-14,-4.073060731102045,winter
New York,2011-02-15,7.262648640336291,winter
New York,2011-02-16,-8.04781826785105,winter
New York,2011-02-17,-1.9753880127903707,winter
New York,2011-02-18,-2.9531481728876052,winter
New York,2011-02-19,-1.5423758052550722,winter
New York,2011-02-20,4.046667246159993,winter
New York,2011-02-21,-9.015061653759307,winter
New York,2011-02-22,0.3420576742153136,winter
New York,2011-02-23,5.2066910722463895,winter
New York,2011-02-24,3.9498810325090092,winter
New York,2011-02-25,-0.1263386382321729,winter
New York,2011-02-26,3.5871028785612062,winter
New York,2011-02-27,-0.4804089459932704,winter
New York,2011-02-28,-1.6515774442389664,winter
New York,2011-03-01,12.297962320545397,spring
New York,2011-03-02,8.807134936800349,spring
New York,2011-03-03,10.43904066513531,spring
New York,2011-03-04,1.0715907494072479,spring
New York,2011-03-05,12.571342161685617,spring
New York,2011-03-06,5.58367714309325,spring
New York,2011-03-07,9.39349507913996,spring
New York,2011-03-08,8.06687422451788,spring
New York,2011-03-09,6.268643316840514,spring
New York,2011-03-10,3.587602441320115,spring
New York,2011-03-11,11.645916526802413,spring
New York,2011-03-12,15.16021717591465,spring
New York,2011-03-13,20.546786548232085,spring
New York,2011-03-14,12.626951873932644,spring
New York,2011-03-15,19.324517106040474,spring
New York,2011-03-16,24.991299819350125,spring
New York,2011-03-17,9.220594582792314,spring
New York,2011-03-18,14.168463482519837,spring
New York,2011-03-19,8.420000159924248,spring
New York,2011-03-20,22.89259849453961,spring
New York,2011-03-21,14.00123087566811,spring
New York,2011-03-22,10.384666291454693,spring
New York,2011-03-23,19.67628433301053,spring
New York,2011-03-24,13.032834084991602,spring
New York,2011-03-25,14.818939188826821,spring
New York,2011-03-26,-0.044376755872141516,spring
New York,2011-03-27,5.963119919568455,spring
New York,2011-03-28,11.215577241817012,spring
New York,2011-03-29,14.21907089899456,spring
New York,2011-03-30,11.333368397205685,spring
New York,2011-03-31,19.60344295171145,spring
New York,2011-04-01,4.3123080860664125,spring
New York,2011-04-02,7.9661443585938425,spring
New York,2011-04-03,18.88864537167632,spring
New York,2011-04-04,17.86041015642182,spring
New York,2011-04-05,9.11191152629295,spring
New York,2011-04-06,16.70112722551223,spring
New York,2011-04-07,16.913332094798022,spring
New York,2011-04-08,5.933756109475756,spring
New York,2011-04-09,12.253642839933686,spring
New York,2011-04-10,4.740182058514262,spring
New York,2011-04-11,7.7493871597677,spring
New York,2011-04-12,11.07605607038603,spring
New York,2011-04-13,20.6560588110321,spring
New York,2011-04-14,12.587028878965928,spring
New York,2011-04-15,0.643430155540635,spring
New York,2011-04-16,6.829984788856768,spring
New York,2011-04-17,12.576961748266417,spring
New York,2011-04-18,19.159613269045884,spring
New York,2011-04-19,6.333432298074057,spring
New York,2011-04-20,8.460035981486726,spring
New York,2011-04-21,5.767731789872222,spring
New York,2011-04-22,6.692256635353638,spring
New York,2011-04-23,15.875483538203595,spring
New York,2011-04-24,14.60874646006311,spring
New York,2011-04-25,14.562047016323795,spring
New York,2011-04-26,7.833179016037421,spring
New York,2011-04-27,5.476313740309301,spring
New York,2011-04-28,4.693145199360842,spring
New York,2011-04-29,7.0152184000237,spring
New York,2011-04-30,10.981002638730716,spring
New York,2011-05-01,5.306095915250962,spring
New York,2011-05-02,10.310618633706985,spring
New York,2011-05-03,13.406701955147994,spring
New York,2011-05-04,14.865871923007187,spring
New York,2011-05-05,12.302693524427523,spring
New York,2011-05-06,12.778894464459821,spring
New York,2011-05-07,12.76250821967179,spring
New York,2011-05-08,10.356525611988392,spring
New York,2011-05-09,17.03001966807238,spring
New York,2011-05-10,16.033553164214016,spring
New York,2011-05-11,9.114033255658937,spring
New York,2011-05-12,7.764983238864156,spring
New York,2011-05-13,4.200426494883468,spring
New York,2011-05-14,8.146237852490696,spring
New York,2011-05-15,10.024325872382509,spring
New York,2011-05-16,22.3897686314119,spring
New York,2011-05-17,16.015234835794832,spring
New York,2011-05-18,7.247250407798971,spring
New York,2011-05-19,10.097833860572047,spring
New York,2011-05-20,16.788252665337275,spring
New York,2011-05-21,5.132600661309897,spring
New York,2011-05-22,14.589986903643288,spring
New York,2011-05-23,6.568263497629741,spring
New York,2011-05-24,6.824025647610289,spring
New York,2011-05-25,5.66032850132749,spring
New York,2011-05-26,-0.25782814926254005,spring
New York,2011-05-27,8.749711120433574,spring
New York,2011-05-28,17.27738537666428,spring
New York,2011-05-29,9.704931465632978,spring
New York,2011-05-30,10.850064152221425,spring
New York,2011-05-31,13.025346835746463,spring
New York,2011-06-01,24.427502183991205,summer
New York,2011-06-02,20.282835662058183,summer
New York,2011-06-03,33.831704677132144,summer
New York,2011-06-04,35.44026942848472,summer
New York,2011-06-05,30.36817337144047,summer
New York,2011-06-06,17.407040155953823,summer
New York,2011-06-07,28.66433884641073,summer
New York,2011-06-08,19.15098487189102,summer
New York,2011-06-09,29.753688843251652,summer
New York,2011-06-10,22.773110304899564,summer
New York,2011-06-11,28.222083972601602,summer
New York,2011-06-12,28.003861016500284,summer
New York,2011-06-13,28.181478889327863,summer
New York,2011-06-14,30.534223887670223,summer
New York,2011-06-15,22.98563569624011,summer
New York,2011-06-16,34.49042453711872,summer
New York,2011-06-17,25.89155868732202,summer
New York,2011-06-18,29.21267048995924,summer
New York,2011-06-19,29.17247091144132,summer
New York,2011-06-20,27.683311957808975,summer
New York,2011-06-21,27.45261761637841,summer
New York,2011-06-22,24.639564597251773,summer
New York,2011-06-23,26.440897401634746,summer
New York,2011-06-24,35.80980327622849,summer
New York,2011-06-25,33.09225180376759,summer
New York,2011-06-26,18.470772185289675,summer
New York,2011-06-27,25.76786336021429,summer
New York,2011-06-28,26.631564916738014,summer
New York,2011-06-29,24.90688132106085,summer
New York,2011-06-30,28.892888468703035,summer
New York,2011-07-01,27.26018501173689,summer
New York,2011-07-02,23.966308241555886,summer
New York,2011-07-03,29.363201871524087,summer
New York,2011-07-04,17.678488499722157,summer
New York,2011-07-05,19.57142984621845,summer
New York,2011-07-06,19.91394581180255,summer
New York,2011-07-07,33.22871000668339,summer
New York,2011-07-08,26.55372577897139,summer
New York,2011-07-09,26.226136491232776,summer
New York,2011-07-10,15.330142997739953,summer
New York,2011-07-11,25.043457502133524,summer
New York,2011-07-12,20.945513181982,summer
New York,2011-07-13,26.401059189163227,summer
New York,2011-07-14,21.110010817257784,summer
New York,2011-07-15,22.029498214843542,summer
New York,2011-07-16,28.975535955243323,summer
New York,2011-07-17,28.516371306526885,summer
New York,2011-07-18,29.540644800636706,summer
New York,2011-07-19,26.36552318894792,summer
New York,2011-07-20,25.136041057073157,summer
New York,2011-07-21,29.708933397387703,summer
New York,2011-07-22,28.700996318240417,summer
New York,2011-07-23,21.669353054774138,summer
New York,2011-07-24,25.976221966321223,summer
New York,2011-07-25,24.11273060646385,summer
New York,2011-07-26,24.622551102918493,summer
New York,2011-07-27,30.87770276502519,summer
New York,2011-07-28,30.588920861816646,summer
New York,2011-07-29,29.36858858485617,summer
New York,2011-07-30,28.579336952532934,summer
New York,2011-07-31,30.373655749945677,summer
New York,2011-08-01,23.95661402639348,summer
New York,2011-08-02,26.247691371215904,summer
New York,2011-08-03,29.960232354451605,summer
New York,2011-08-04,26.700467192912363,summer
New York,2011-08-05,29.63706038031287,summer
New York,2011-08-06,27.554086427716193,summer
New York,2011-08-07,29.33333885406888,summer
New York,2011-08-08,17.139732002684163,summer
New York,2011-08-09,18.251245611711248,summer
New York,2011-08-10,23.024464143987615,summer
New York,2011-08-11,24.669802186601096,summer
New York,2011-08-12,27.436010028983038,summer
New York,2011-08-13,15.099655751123503,summer
New York,2011-08-14,29.424040254739825,summer
New York,2011-08-15,17.082677365698977,summer
New York,2011-08-16,19.587349116380675,summer
New York,2011-08-17,23.15291686905198,summer
New York,2011-08-18,25.449374216571446,summer
New York,2011-08-19,32.34096507743144,summer
New York,2011-08-20,32.26672389106346,summer
New York,2011-08-21,18.237897938848256,summer
New York,2011-08-22,21.379590416892874,summer
New York,2011-08-23,21.429155200590642,summer
New York,2011-08-24,21.468861373686007,summer
New York,2011-08-25,29.850122253110104,summer
New York,2011-08-26,25.983796651050294,summer
New York,2011-08-27,30.047060194379334,summer
New York,2011-08-28,17.791624085908836,summer
New York,2011-08-29,22.14925171873551,summer
New York,2011-08-30,27.884836756523473,summer
New York,2011-08-31,14.708379525180783,summer
New York,2011-09-01,22.45517741621423,autumn
New York,2011-09-02,17.499145598798812,autumn
New York,2011-09-03,20.882538170501235,autumn
New York,2011-09-04,9.498461348305057,autumn
New York,2011-09-05,9.572319825897996,autumn
New York,2011-09-06,18.583105120222143,autumn
New York,2011-09-07,10.274676967569865,autumn
New York,2011-09-08,11.310119245482039,autumn
New York,2011-09-09,19.130235424852447,autumn
New York,2011-09-10,11.014535339721157,autumn
New York,2011-09-11,16.379613800433408,autumn
New York,2011-09-12,1.1988508668380824,autumn
New York,2011-09-13,7.233734039994449,autumn
New York,2011-09-14,22.907148635913668,autumn
New York,2011-09-15,8.827426429417164,autumn
New York,2011-09-16,14.393824620784692,autumn
New York,2011-09-17,15.931597576240948,autumn
New York,2011-09-18,15.421515561608736,autumn
New York,2011-09-19,23.64638636568722,autumn
New York,2011-09-20,10.65346824345496,autumn
New York,2011-09-21,4.747353368687646,autumn
New York,2011-09-22,13.815498150680249,autumn
New York,2011-09-23,19.850828930950705,autumn
New York,2011-09-24,6.213470700421302,autumn
New York,2011-09-25,10.581525862287162,autumn
New York,2011-09-26,10.551031395221584,autumn
New York,2011-09-27,19.66339842423924,autumn
New York,2011-09-28,6.415650516545533,autumn
New York,2011-09-29,7.817846838348911,autumn
New York,2011-09-30,15.16523450255023,autumn
New York,2011-10-01,21.19183638778151,autumn
New York,2011-10-02,12.29685029950135,autumn
New York,2011-10-03,6.150868637748237,autumn
New York,2011-10-04,11.905866239132529,autumn
New York,2011-10-05,14.669868411092104,autumn
New York,2011-10-06,17.4826689323052,autumn
New York,2011-10-07,19.95431976012497,autumn
New York,2011-10-08,15.79741310671386,autumn
New York,2011-10-09,17.019220410436603,autumn
New York,2011-10-10,15.801137059987447,autumn
New York,2011-10-11,20.78429393697602,autumn
New York,2011-10-12,20.194553082802276,autumn
New York,2011-10-13,15.06597646050013,autumn
